labels,image number,DFT Binding Energy,Alchemy Binding Energy,BE Absolute Errors,Transmutation Site Index,ESP Difference at Transmute Site,DFT Activation Energy,Alchemy Activation Energy,Ea Absolute Errors
1.6.Ir1.Au10,3,-0.050689000000005535,-0.08150000000001967,0.030811000000014133,10,-0.46530000000001337,-0.07433000000003176,-0.014100000000013324,0.060230000000018435
1.7.Ir1.Au11,3,-0.05146199999995815,-0.08220000000001448,0.03073800000005633,11,-0.4660000000000082,-0.038170000000064874,-0.010800000000003251,0.027370000000061623
0.0.Au0.Ir12,3,0.10166500000002543,0.13299999999999557,0.03133499999997014,12,-0.5144999999999982,0.428089999999969,0.7267000000000081,0.2986100000000391
0.1.Au0.Ir13,3,0.046188000000000784,0.07529999999998438,0.029111999999983595,13,-0.456799999999987,0.026299999999991996,0.05310000000000059,0.026800000000008595
0.2.Au0.Ir14,3,0.04419800000002283,0.07699999999998397,0.03280199999996114,14,-0.4584999999999866,-0.043630000000007385,0.011499999999998067,0.05513000000000545
0.3.Au0.Ir15,3,0.04901800000001799,0.07749999999998636,0.028481999999968366,15,-0.458999999999989,0.012729999999976371,0.033699999999996066,0.020970000000019695
0.4.Au0.Ir8,3,0.06296900000003802,0.08089999999999975,0.017930999999961728,8,-0.46240000000000236,-0.054200000000008686,-0.03649999999998954,0.017700000000019145
0.5.Au0.Ir9,3,0.06685900000005063,0.07869999999999777,0.011840999999947144,9,-0.4602000000000004,0.012889999999970314,-0.011199999999988108,0.024089999999958422
0.6.Au0.Ir10,3,0.06638900000004355,0.08380000000001075,0.017410999999967203,10,-0.46530000000001337,-0.021710000000012997,0.00940000000001362,0.031110000000026616
0.7.Au0.Ir11,3,0.06728900000004501,0.08450000000000557,0.017210999999960563,11,-0.4660000000000082,-0.007520000000027949,0.006100000000003547,0.013620000000031496
1.0.Au1.Ir12,3,0.09677800000000047,0.13070000000000448,0.033922000000004005,12,-0.5144999999999982,0.42517999999998324,0.7314000000000078,0.3062200000000246
1.1.Au1.Ir13,3,0.047291000000029726,0.07299999999999329,0.025708999999963567,13,-0.456799999999987,0.02440999999998894,0.057800000000000296,0.033390000000011355
1.2.Au1.Ir14,3,0.04345800000001532,0.07469999999999288,0.031241999999977565,14,-0.4584999999999866,-0.042610000000024684,0.016199999999997772,0.058810000000022455
1.3.Au1.Ir15,3,0.0483289999999954,0.07519999999999527,0.026870999999999867,15,-0.458999999999989,0.012939999999986185,0.03839999999999577,0.025460000000009586
1.4.Au1.Ir8,3,0.06643600000003858,0.07860000000000866,0.012163999999970088,8,-0.46240000000000236,-0.041010000000056834,-0.031799999999989836,0.009210000000066998
1.5.Au1.Ir9,3,0.060699000000028036,0.07640000000000668,0.01570099999997865,9,-0.4602000000000004,0.00309000000001447,-0.006499999999988404,0.009590000000002874
1.6.Au1.Ir10,3,0.06634900000003086,0.08150000000001967,0.015150999999988812,10,-0.46530000000001337,-0.026530000000008158,0.014100000000013324,0.04063000000002148
1.7.Au1.Ir11,3,0.0668590000000222,0.08220000000001448,0.015340999999992277,11,-0.4660000000000082,-0.00985000000005698,0.010800000000003251,0.02065000000006023
0.0.Ir0.Au12,4,-0.14949599999997076,-0.1991000000000014,0.049604000000030624,12,-0.47860000000000014,-0.8077800000000082,-0.7267000000000081,0.08108000000000004
0.1.Ir0.Au13,4,-0.044853999999958205,-0.06550000000000011,0.02064600000004191,13,-0.34499999999999886,-0.00836000000001036,-0.05310000000000059,0.04473999999999023
0.2.Ir0.Au14,4,-0.055864999999954534,-0.07099999999999795,0.01513500000004342,14,-0.3504999999999967,-0.048570000000012215,-0.011499999999998067,0.03707000000001415
0.3.Ir0.Au15,4,-0.047472999999968124,-0.07119999999999038,0.023727000000022258,15,-0.35069999999998913,0.007530000000002701,-0.033699999999996066,0.04122999999999877
